"Driver","GP","Year","Team","LapTimeQ1","PositionQ1","GapToKnockoutQ1","LapTimeQ2","PositionQ2","GapToKnockoutQ2","GridPosition","RacePosition","Status","Points","PositionDifference","ChampionshipPoints","LastRacePosition","TeamChampionshipPoints","TeammateLastRacePosition","LapTimeFP1","GapToFastestFP1","PositionFP1","LapTimeFP2","GapToFastestFP2","PositionFP2","LapTimeFP3","GapToFastestFP3","PositionFP3","StartingTire","NumberOfPitStops","TiresUsed","MadeItToQ2","MadeItToQ3","DNF","Strategy","TireSOFT","TireMEDIUM","TireHARD","TireWET","TireINTERMEDIATE","TireUNKNOWN","MostPopularStrategy","AlternativeStrategy","Pitlane","DNFDriving","DNFMechanical"
"VER","Bahrain",2021,"Red Bull Racing",90.499,1,1.154,90.318,7,0.305999999999997,1,2,"Finished",18,-1,18,2,28,5,NA,NA,NA,90.847,0,1,90.577,0,1,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-MEDIUM-HARD",0,1,0,0,0,0,"SOFT-MEDIUM-HARD",1,0,0,0
"VER","Bahrain",2022,"Red Bull Racing",91.785,3,0.940999999999988,90.757,1,0.959999999999994,2,19,"Fuel pressure",0,-17,0,19,0,18,94.742,0.548999999999992,5,91.936,0,1,92.544,0,1,"SOFT",1,"SOFT, MEDIUM, SOFT",1,1,1,"SOFT-SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT-HARD-MEDIUM-SOFT",1,0,0,1
"VER","Bahrain",2023,"Red Bull Racing",91.295,7,0.356999999999999,90.503,2,0.624000000000009,1,1,"Finished",25,0,25,1,43,2,93.375,0.61699999999999,3,91.076,0.168999999999997,2,92.345,0.0049999999999954,2,"SOFT",1,"SOFT, HARD",1,1,0,"SOFT-SOFT-HARD",1,0,0,0,0,0,"SOFT-HARD-HARD",1,0,0,0
"VER","Bahrain",2024,"Red Bull Racing",90.031,3,0.614999999999995,89.374,2,0.74799999999999,1,1,"Finished",26,0,26,1,44,2,93.238,0.369,6,90.851,0.47699999999999,6,91.062,0.238,3,"SOFT",1,"SOFT, HARD, SOFT",1,1,0,"SOFT-HARD-SOFT",1,0,0,0,0,0,"SOFT-HARD-HARD",1,0,0,0
"VER","Belgium",2019,"Red Bull Racing",104.622,3,1.53200000000001,104.132,6,0.605999999999995,5,20,"Accident",0,-15,131,20,215,5,105.507,0.932999999999993,3,105.394,1.271,6,105.312,1.10600000000001,5,"SOFT",0,"SOFT",1,1,1,"SOFT",1,0,0,0,0,0,"SOFT",0,0,1,0
"VER","Belgium",2020,"Red Bull Racing",103.197,3,0.459000000000003,102.473,4,0.248999999999995,3,3,"Finished",15,0,89,3,130,6,104.574,0.081000000000003,3,103.744,0,1,103.896,0.640999999999991,6,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-HARD",0,0,0,0
"VER","Belgium",2021,"Red Bull Racing",118.717,2,3.107,116.559,5,0.795000000000002,1,1,"Finished",12.5,0,126.5,1,170.5,19,105.363,0.163999999999987,2,104.472,0,1,116.924,0,1,"WET",0,"WET",1,1,0,"WET",0,0,0,1,0,0,"UNKNOWN",1,0,0,0
"VER","Belgium",2022,"Red Bull Racing",104.581,1,1.76100000000001,104.723,2,0.951999999999998,14,1,"Finished",26,13,166,1,292,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOFT",1,"SOFT, MEDIUM",1,1,0,"SOFT-MEDIUM-MEDIUM",1,0,0,0,0,0,"MEDIUM-MEDIUM-HARD",1,0,0,0
"VER","Belgium",2023,"Red Bull Racing",118.515,2,1.50500000000001,112.784,10,0,6,1,"Finished",25,5,300,1,449,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOFT",1,"SOFT, MEDIUM, SOFT",1,1,0,"SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"MEDIUM-MEDIUM-SOFT",1,0,0,0
"VER","Belgium",2024,"Red Bull Racing",114.938,3,1.134,113.837,1,0.63300000000001,11,4,"Finished",12,7,220,4,340,7,103.372,0,1,102.477,0.216999999999999,3,121.565,0,1,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,1,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-MEDIUM-HARD-SOFT",1,0,0,0
"VER","Brazil",2019,"Red Bull Racing",68.242,1,1.04600000000001,67.503,1,1.355,1,1,"Finished",25,0,206,1,318,14,NA,NA,NA,69.351,0.134,3,68.346,0.0259999999999962,2,"SOFT",1,"SOFT, MEDIUM, SOFT",1,1,0,"SOFT-SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT-HARD-MEDIUM",1,0,0,0
"VER","Brazil",2021,"Red Bull Racing",69.329,6,0.268999999999991,68.499,3,0.637999999999991,2,2,"Finished",18,0,194.5,2,306.5,4,69.417,0.36699999999999,2,72.102,0.864000000000004,2,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-MEDIUM-MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-MEDIUM-MEDIUM-MEDIUM-HARD",1,0,0,0
"VER","Brazil",2022,"Red Bull Racing",73.625,6,1.30600000000001,70.881,1,0.706000000000003,3,6,"Finished",8,-3,255,6,458,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOFT",1,"SOFT, MEDIUM, SOFT",1,1,0,"SOFT-MEDIUM-SOFT-SOFT",1,0,0,0,0,0,"MEDIUM-MEDIUM-SOFT-SOFT",1,0,0,0
"VER","Brazil",2023,"Red Bull Racing",70.436,2,0.356999999999999,70.162,2,0.212999999999994,1,1,"Finished",25,0,428,1,642,4,72.793,1.06100000000001,16,NA,NA,NA,NA,NA,NA,"SOFT",1,"SOFT, MEDIUM, SOFT",1,1,0,"SOFT-SOFT-SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT-SOFT-SOFT-MEDIUM-SOFT",0,0,0,0
"VER","Canada",2019,"Red Bull Racing",71.619,5,0.503,71.8,11,-0.01400000000001,9,5,"Finished",10,4,76,5,124,8,73.755,0.988,4,73.388,1.211,13,71.842,0.998999999999995,5,"HARD",1,"HARD, MEDIUM",1,0,0,"HARD-MEDIUM",0,0,1,0,0,0,"MEDIUM-HARD",1,0,0,0
"VER","Canada",2022,"Red Bull Racing",92.219,1,1.84699999999999,83.746,1,2.62899999999999,1,1,"Finished",25,0,90,1,170,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-HARD-MEDIUM",1,0,0,0
"VER","Canada",2023,"Red Bull Racing",80.851,1,1.879,79.092,2,1.334,1,1,"Finished",25,0,197,1,290,6,80.231,1.503,5,74.142,0.424000000000007,6,83.106,0,1,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,1,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"VER","Canada",2024,"Red Bull Racing",72.36,1,0.929000000000002,72.549,7,0.109999999999999,2,1,"Finished",25,1,178,1,273,18,86.502,2.06700000000001,5,79.311,3.501,18,72.923,0.373999999999995,2,"INTERMEDIATE",1,"INTERMEDIATE, MEDIUM",1,1,0,"INTERMEDIATE-INTERMEDIATE-MEDIUM",0,0,0,0,1,0,"INTERMEDIATE-INTERMEDIATE-MEDIUM",0,0,0,0
"VER","China",2019,"Red Bull Racing",93.274,4,0.874000000000009,92.369,5,0.867000000000004,5,4,"Finished",12,1,24,4,37,6,94.334,0.423000000000002,4,93.551,0.220999999999989,3,94.447,1.61699999999999,7,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,1,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-HARD-MEDIUM",0,0,0,0
"VER","China",2024,"Red Bull Racing",94.742,1,0.715000000000003,93.794,1,0.974999999999994,1,1,"Finished",25,0,102,1,181,3,96.66,0.358000000000004,3,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"VER","Eifel",2020,"Red Bull Racing",86.319,1,1.21300000000001,85.467,2,0.897000000000006,3,2,"Finished",19,1,174,2,234,17,NA,NA,NA,NA,NA,NA,86.896,0.670999999999992,4,"SOFT",1,"SOFT, MEDIUM, SOFT",1,1,0,"SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT-MEDIUM-MEDIUM",1,0,0,0
"VER","France",2019,"Red Bull Racing",91.327,14,0.117999999999995,90.099,6,0.322000000000003,4,4,"Finished",12,0,240,4,369,10,93.618,0.88000000000001,4,92.049,1.11199999999999,6,91.538,1.379,5,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-HARD",0,0,0,0
"VER","France",2021,"Red Bull Racing",91.001,1,2.059,91.08,4,0.534999999999997,1,1,"Finished",26,0,283.5,1,432.5,3,93.88,0.432000000000002,3,92.872,0,1,91.3,0,1,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,1,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"VER","France",2022,"Red Bull Racing",91.891,2,1.532,91.99,3,0.846000000000004,2,1,"Finished",25,1,400,1,663,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-HARD",0,0,0,0
"VER","Germany",2019,"Red Bull Racing",72.593,2,0.685000000000002,72.427,5,0.349000000000004,2,1,"Finished",26,1,266,1,395,14,74.33,0.316999999999993,4,74.133,0.684000000000012,5,72.548,0.167999999999992,2,"WET",3,"WET, INTERMEDIATE, MEDIUM, INTERMEDIATE, SOFT",1,1,0,"WET-INTERMEDIATE-MEDIUM-INTERMEDIATE-INTERMEDIATE-SOFT",0,0,0,1,0,0,"WET-INTERMEDIATE",1,0,0,0
"VER","Great Britain",2019,"Red Bull Racing",85.7,3,0.948999999999998,85.848,4,0.555000000000007,4,5,"Finished",10,-1,112,5,178,4,88.009,0.835999999999999,3,87.562,0.830000000000013,7,86.44,0.535000000000011,5,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-MEDIUM-HARD",0,1,0,0,0,0,"SOFT-MEDIUM-HARD",1,0,0,0
"VER","Great Britain",2020,"Red Bull Racing",86.115,3,0.739999999999995,86.144,3,0.356999999999999,3,2,"Finished",19,1,56,2,79,8,NA,NA,NA,NA,NA,NA,86.173,0.299999999999997,3,"MEDIUM",2,"MEDIUM, HARD, SOFT",1,1,0,"MEDIUM-HARD-SOFT",0,1,0,0,0,0,"MEDIUM-HARD-SOFT",0,0,0,0
"VER","Great Britain",2021,"Red Bull Racing",86.751,1,1.26600000000001,86.315,2,0.904999999999987,1,20,"Collision",0,-19,112,20,156,16,87.035,0,1,89.902,0,1,NA,NA,NA,"MEDIUM",0,"MEDIUM",1,1,1,"MEDIUM",0,1,0,0,0,0,"MEDIUM-MEDIUM-HARD",1,0,1,0
"VER","Great Britain",2022,"Red Bull Racing",99.129,1,2.869,100.655,1,2.61800000000001,2,7,"Finished",6,-5,115,7,213,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOFT",2,"SOFT, MEDIUM, HARD, SOFT",1,1,0,"SOFT-MEDIUM-MEDIUM-HARD-SOFT",1,0,0,0,0,0,"MEDIUM-MEDIUM-MEDIUM-SOFT",1,0,0,0
"VER","Great Britain",2023,"Red Bull Racing",89.428,5,0.521000000000001,87.702,1,1.08,1,1,"Finished",26,0,249,1,365,6,88.6,0,1,88.078,0,1,88.266,0.846999999999994,8,"MEDIUM",1,"MEDIUM, SOFT",1,1,0,"MEDIUM-SOFT",0,1,0,0,0,0,"MEDIUM-SOFT",0,0,0,0
"VER","Great Britain",2024,"Red Bull Racing",65.336,3,0.320000000000007,64.469,1,0.804999999999993,1,5,"Finished",10,-4,198,5,305,7,65.685,0,1,NA,NA,NA,NA,NA,NA,"MEDIUM",2,"MEDIUM, HARD, MEDIUM, SOFT",1,1,0,"MEDIUM-HARD-MEDIUM-SOFT",0,1,0,0,0,0,"MEDIUM-HARD-MEDIUM-SOFT",0,0,0,0
"VER","Hungary",2019,"Red Bull Racing",75.817,1,1.161,75.573,2,0.944999999999993,1,2,"Finished",19,-1,131,2,205,6,77.398,0.165000000000006,2,77.909,0.0550000000000068,2,76.097,0.0130000000000052,2,"MEDIUM",2,"MEDIUM, HARD, SOFT",1,1,0,"MEDIUM-HARD-SOFT",0,1,0,0,0,0,"MEDIUM-HARD-HARD",1,0,0,0
"VER","Hungary",2020,"Red Bull Racing",75.495,8,0.609999999999999,74.976,3,0.532000000000011,7,2,"Finished",18,5,74,2,107,5,77.435,1.432,8,102.82,2.35599999999999,7,76.084,0.647000000000006,6,"INTERMEDIATE",2,"INTERMEDIATE, MEDIUM, HARD",1,1,0,"INTERMEDIATE-MEDIUM-HARD",0,0,0,0,1,0,"INTERMEDIATE-MEDIUM-MEDIUM-HARD",1,0,0,0
"VER","Hungary",2021,"Red Bull Racing",76.214,1,1.56200000000001,75.65,1,1.14400000000001,3,9,"Finished",2,-6,114,9,158,17,77.555,0,1,77.31,0.298000000000002,3,76.914,0.0879999999999938,2,"INTERMEDIATE",2,"INTERMEDIATE, MEDIUM, HARD, MEDIUM",1,1,0,"INTERMEDIATE-INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-MEDIUM",0,0,0,0,1,0,"INTERMEDIATE-INTERMEDIATE-MEDIUM-HARD-SOFT",1,0,0,0
"VER","Hungary",2022,"Red Bull Racing",78.509,4,0.695999999999998,77.703,1,0.742000000000004,10,1,"Finished",25,9,140,1,248,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOFT",1,"SOFT, MEDIUM",1,1,0,"SOFT-MEDIUM-MEDIUM",1,0,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"VER","Hungary",2023,"Red Bull Racing",78.318,2,0.588000000000008,77.547,3,0.153999999999996,2,1,"Finished",26,1,275,1,406,3,NA,NA,NA,78.279,0.593000000000004,11,78.061,0.25,2,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,1,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"HARD-MEDIUM-MEDIUM",1,0,0,0
"VER","Hungary",2024,"Red Bull Racing",77.087,2,0.763999999999996,75.77,2,0.536999999999992,3,5,"Finished",10,-2,208,5,321,7,78.989,0.275999999999996,2,78.031,0.242999999999995,2,76.379,0.281000000000006,3,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,1,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"SOFT-HARD-HARD",1,0,0,0
"VER","Imola",2020,"Red Bull Racing",75.034,3,0.787999999999997,74.974,6,0.0769999999999981,3,17,"Puncture",0,-14,155,17,215,15,75.023,0.297000000000011,2,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,1,1,"MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-HARD-SOFT",1,0,0,1
